8.9039897918701177e-02,0.0000000000000000e+00
9.3619065284729006e-02,4.5791673660276434e-03
8.7619764010111498e-02,6.5560054178586151e-03
8.8946410417556770e-02,4.8218869967972923e-03
8.6713901519775399e-02,4.3513736342219948e-03
8.5259071985880522e-02,3.8392052965548766e-03
8.4046361786978580e-02,3.4639397209189405e-03
8.4746739268302923e-02,3.0805336240602634e-03
8.3677367634243438e-02,2.9196615688264864e-03
8.3451258182525648e-02,2.6211952283913685e-03
8.4685945944352595e-02,2.6731828558571300e-03
8.4861941734949764e-02,2.4466092186973508e-03
8.5203017088083144e-02,2.2762517184356794e-03
8.4605924401964475e-02,2.1903544737521875e-03
8.4506337165832543e-02,2.0415394458255464e-03
8.5036909878253963e-02,1.9820205090816012e-03
8.4203209035536838e-02,2.0399257497128484e-03
8.4523941675821959e-02,1.9498205431278590e-03
8.4369527415225395e-02,1.8507983209314870e-03
8.5009182453155530e-02,1.8687074543213057e-03
8.4808827354794475e-02,1.7887514789332976e-03
8.4618274948813701e-02,1.7161195907558820e-03
8.4531714397928004e-02,1.6420920936362072e-03
8.4553151528040590e-02,1.5723296275054368e-03
8.4648456192016608e-02,1.5111339450573464e-03
8.4299584718850948e-02,1.4931782458673525e-03
8.4510930909050846e-02,1.4522721224357641e-03
8.4301802260535103e-02,1.4149839275128203e-03
8.4080011926848316e-02,1.3832169466017131e-03
8.4210607369740814e-02,1.3426807822335628e-03
8.4266749505073804e-02,1.2998594083598867e-03
8.4553983360528953e-02,1.2909436913078358e-03
8.4662756919860846e-02,1.2559319817988764e-03
8.4945110292995687e-02,1.2507207463495176e-03
8.4671064513070243e-02,1.2449958903987686e-03
8.4696618583467276e-02,1.2101883515046534e-03
8.4573615435007465e-02,1.1834358621308355e-03
8.4563256188442834e-02,1.1519184657228221e-03
8.4415197127904656e-02,1.1317202193756029e-03
8.4504274845123295e-02,1.1066553040135387e-03
8.4221802223019490e-02,1.1156773572633602e-03
8.4149843397594640e-02,1.0911649265129041e-03
8.3910178694614146e-02,1.0921087035370735e-03
8.4013395526192414e-02,1.0719801461490945e-03
8.3967225180731880e-02,1.0489042768180676e-03
8.4012541148973552e-02,1.0268490290136782e-03
8.4023844942133483e-02,1.0048272555800257e-03
8.4094250202178963e-02,9.8618700321001875e-04
8.4281664867790387e-02,9.8386611869769524e-04
8.4344549751281750e-02,9.6603692813066421e-04
8.4338154138303284e-02,9.4692718808463063e-04
8.4367706408867482e-02,9.2900865778919794e-04
8.4366191288210324e-02,9.1131289352451811e-04
8.4515876946625906e-02,9.0671828771669448e-04
8.4438794916326373e-02,8.9341130699404953e-04
8.4566896132060476e-02,8.8661554348912046e-04
8.4740277173226353e-02,8.8801244535935994e-04
8.4529912225131329e-02,8.9756759071952293e-04
8.4428767996319279e-02,8.8800243549413710e-04
8.4608327706654884e-02,8.9135013930432693e-04
8.4596071399626188e-02,8.7670174022584635e-04
8.4639960719693111e-02,8.6356150544619824e-04
8.4688904777405774e-02,8.5115201768775045e-04
8.4365254566073439e-02,8.9809233884743792e-04
8.4411639213562026e-02,8.8538344845651997e-04
8.4419868281393348e-02,8.7190418407796365e-04
8.4711736921054229e-02,9.0703427005467830e-04
8.4749307422076967e-02,8.9438544394151087e-04
8.4729965804279730e-02,8.8154023123528829e-04
8.4644518784114303e-02,8.7304704274605925e-04
8.4546256334009307e-02,8.6625395332011327e-04
8.4591113660070633e-02,8.5531500657076644e-04
8.4547171723352729e-02,8.4466076712204330e-04
8.4511863154333997e-02,8.3391607801327355e-04
8.4386639022827156e-02,8.3219750116354536e-04
8.4350624962856904e-02,8.2196388175348402e-04
8.4144604670536985e-02,8.3697090286984663e-04
8.4039764282030943e-02,8.3279633797057862e-04
8.4120713728892668e-02,8.2616241272826007e-04
8.4177041769027711e-02,8.1771240176809769e-04
8.4192891179779447e-02,8.0770960814243961e-04
8.4129413627996683e-02,8.0032002480439279e-04
8.4148353553680055e-02,7.9084564572819984e-04
8.4114709808712912e-02,7.8209806528315102e-04
8.3962910988751582e-02,7.8760894892871596e-04
8.3993987981663201e-02,7.7901694891809427e-04
8.3878160564378773e-02,7.7867350181557164e-04
8.3709068786014224e-02,7.8812700094099718e-04
8.3473933680673670e-02,8.1392529843311487e-04
8.3447547806633854e-02,8.0526328156411422e-04
8.3394431019877341e-02,7.9813452521370254e-04
8.3364907554958179e-02,7.8996336767480323e-04
8.3351850099461056e-02,7.8153205866313363e-04
8.3358853116948559e-02,7.7320490096207067e-04
8.3311745392648795e-02,7.6647160990786977e-04
8.3165862063566839e-02,7.7234806552199794e-04
8.3079561548134714e-02,7.6920081916281760e-04
8.3029151887309804e-02,7.6297846508452990e-04
8.3013457433141855e-02,7.5539534553138352e-04
8.3263792371749884e-02,7.8859195213834218e-04
