0.309672,1.11576,1.16186,0.95943
0.258398,0.132312,1.05064,0.939975
1.42011,1.34641,0.697088,0.962332
0.523129,0.898625,0.530238,1.19351
3.92905,0.546943,1.1708,1.08737
0.147583,2.18672,0.915407,0.919961
1.40086,0.566202,0.841972,1.18261
0.333535,0.625972,1.05245,1.01791
0.266271,0.539928,1.00997,0.918078
0.211241,0.994666,0.905398,0.82845
1.23068,0.214758,1.21137,1.11778
0.868856,2.31378,0.734938,1.14647
0.633966,0.383806,1.50069,1.02416
2.79928,1.77579,1.19979,0.949939
1.06485,0.895441,0.783466,0.938213
3.32512,0.723722,1.23081,0.883207
0.789728,0.406025,1.44687,0.91115
3.2931,1.64023,0.641383,1.10514
0.637156,0.922867,0.810085,0.878854
0.526094,1.89444,1.08161,1.00304
0.184186,0.0771824,1.05085,0.909655
1.78221,0.374996,1.00427,1.12668
0.613049,1.40694,1.27813,0.956352
0.0614066,0.454933,0.976839,1.02242
0.44437,1.07323,0.552178,1.03227
0.725104,1.17576,0.554427,1.08551
0.141023,1.43694,0.853945,0.98774
0.849701,1.0587,0.89349,0.891239
0.387761,0.280939,0.75693,0.922638
0.410859,2.63425,1.00333,1.14891
4.99839,0.6215,1.2419,1.03744
0.768293,0.188028,1.8082,0.985287
0.229382,0.334093,0.790444,1.02042
0.0640685,0.136712,1.09975,0.951224
1.20313,1.08268,1.51602,0.903061
1.7863,0.394766,0.668742,1.21343
1.2592,1.82144,1.04669,0.937221
1.13746,4.41567,1.06534,1.17486
0.332637,3.36227,0.745543,1.08572
0.589274,2.96695,1.4733,1.06759
1.4604,0.24315,0.712922,1.08869
0.645548,0.362433,0.593269,1.06759
0.520498,2.37389,0.677167,0.913433
0.815458,1.19373,1.32695,1.03261
1.67172,1.10831,0.522855,1.18231
0.974871,0.91584,1.1658,1.03237
0.826742,2.34458,0.761747,0.932991
0.993121,1.34493,0.562652,0.951988
0.0204507,0.329665,0.940388,1.01831
0.239653,0.750547,0.955714,0.981544
2.41015,0.325445,0.917305,0.930068
0.385367,0.65346,0.541838,0.927603
1.51885,0.41548,1.1521,1.07959
2.14471,1.9538,0.766935,0.916335
0.518484,0.787368,1.1599,1.10236
1.79517,0.575392,1.09888,1.03671
0.249704,0.323053,0.865232,1.06091
0.49021,0.24496,1.5553,0.961909
0.168964,0.914979,0.909646,1.12275
1.62663,0.83513,1.00339,0.853199
1.11569,2.40958,1.24131,0.804322
0.0101902,0.761558,0.6639,1.0887
0.898813,0.12357,0.827033,0.940527
1.56809,1.08639,0.644182,1.04436
1.09968,0.194308,0.622328,0.965776
4.59321,0.717151,0.91429,0.971735
8.20281e-05,1.67998,1.32663,1.07833
1.08993,0.560571,1.39057,1.06909
0.66823,2.16614,0.847761,1.12628
0.601491,0.143522,0.810033,0.848442
0.244467,2.05218,1.80683,1.2832
0.642558,0.480195,1.09585,0.974044
0.386987,1.11945,0.816737,0.987368
0.0443055,0.832376,1.03841,0.953252
0.724744,1.25393,0.925553,1.15413
0.366496,0.534733,0.813156,0.915448
0.39007,0.401679,1.10967,1.14708
1.43865,1.2471,0.85188,0.949862
0.918671,0.093743,0.823757,0.827835
0.278915,0.335608,0.962364,0.831944
0.626988,2.3478,0.868166,0.880134
1.19793,0.458947,0.452917,1.02337
2.07499,0.739992,0.66654,0.89564
1.78509,0.889452,0.745684,0.992075
2.68194,1.37031,0.764765,1.10186
0.967428,0.856141,1.18179,0.868567
0.151809,0.545175,0.751262,0.983082
0.147401,0.588692,1.22904,1.07553
0.489441,1.09372,0.631204,0.930938
2.79642,0.656654,0.818068,0.959323
0.127383,3.23696,0.82416,0.912994
0.894103,1.58045,1.12874,0.935575
0.051346,2.50781,1.29782,0.971237
0.578045,1.82594,0.724674,0.977944
2.14246,0.51316,1.02576,1.05024
2.86856,1.4077,1.61266,1.03736
1.33239,0.937881,0.899565,1.10988
1.12074,0.642599,1.15005,1.06664
1.50556,0.445827,1.10129,1.11314
3.1479,0.501845,0.602378,0.86828
1.08547,0.596462,1.42999,1.01837
2.90264,0.15587,1.27002,1.04597
1.44125,0.575037,0.705114,1.32461
0.0934826,1.19617,0.655064,1.03838
1.22136,0.186857,0.931741,0.860604
0.722514,0.345298,1.09928,1.00861
0.314668,1.76542,1.12521,1.00016
4.96822,0.932126,1.95861,0.902828
4.36358,0.77135,0.533653,0.989096
0.0699178,0.321866,2.26425,1.0653
1.7338,1.10294,1.4387,1.10349
1.10523,1.08627,0.887229,1.02497
0.546723,0.974302,0.877939,1.03995
0.747271,0.598243,1.10751,1.25054
0.447038,0.366468,0.972744,0.981342
1.25757,0.361122,0.950189,1.21095
0.554148,1.41905,0.421416,1.12902
3.34875,1.35894,0.691055,1.25363
0.520404,0.714234,1.22685,0.904857
0.191261,0.765794,1.2967,1.00021
0.0699498,0.563178,0.941362,0.962483
1.04354,0.497675,0.961636,0.870941
0.72634,0.45223,1.9074,0.984585
0.972271,1.42663,0.951944,1.03775
2.91607,1.04582,1.10135,0.959123
2.04734,0.477221,1.15545,1.07121
0.471017,0.318064,0.673167,1.08802
1.1249,1.56835,1.04084,1.02748
0.158398,0.686938,1.69239,0.984251
0.381995,0.940785,0.778854,0.935141
2.98487,0.630023,0.858906,1.13114
0.0356839,1.2325,0.375468,0.978807
0.622313,2.6389,1.3768,0.972967
1.46299,2.30449,0.784688,0.989467
1.28532,0.349412,0.727766,0.958339
0.369025,2.00143,0.753872,1.04004
0.017248,2.42885,1.08486,1.06989
0.155425,0.572949,0.862854,0.994332
0.460599,0.75749,0.713989,1.08453
1.0959,1.1782,0.853665,1.06076
0.99399,0.960164,0.519807,0.89225
1.0639,0.788465,1.00238,1.08145
0.812384,0.506655,0.861256,1.01525
3.985,0.864996,0.736633,1.04057
0.475312,0.489927,0.587335,0.808572
0.188293,0.701195,1.29782,1.05371
0.0110363,0.557506,0.630418,0.807802
0.795015,1.20348,0.967169,0.89257
0.169611,1.58284,0.91423,1.06602
0.441038,0.658842,1.03412,0.85673
0.578254,0.605327,1.28565,0.813886
0.221878,0.96775,1.4354,1.00684
1.23741,0.527613,1.2005,1.01937
0.619528,0.719897,1.07511,1.01036
0.468915,1.2111,1.53788,0.990238
0.262299,0.745151,1.33206,0.919229
0.324018,0.331966,1.09712,1.04082
0.653911,3.08802,0.838073,0.813654
0.378247,1.88425,0.793517,0.895199
1.8358,0.289913,1.25979,0.928768
1.85734,1.07646,0.990254,1.18538
0.364063,0.704945,1.03501,1.23976
0.315885,1.57042,0.843145,1.04899
1.32264,1.01933,0.764504,1.08356
0.350193,1.23533,1.18517,0.781077
0.168251,0.65575,0.867299,0.945354
1.65926,1.34442,2.37373,0.834288
0.867691,2.27234,1.41113,0.97546
1.66051,2.12895,0.835595,1.03814
0.546039,0.145086,0.922688,1.12053
0.323704,1.43926,0.883837,1.09429
0.488445,0.858274,0.838977,1.01156
0.303003,1.62669,1.17268,1.0131
1.32102,0.975815,0.606352,1.01498
0.983727,2.34909,1.21081,0.931826
0.597564,0.332444,1.25846,0.891521
2.11454,1.06514,1.8738,0.905468
3.52074,0.820744,0.758121,0.979903
0.645063,0.977784,1.06077,1.06636
0.178038,0.144524,1.11366,0.892121
1.51404,0.478975,0.843229,1.0856
0.792783,0.452905,0.825584,0.880007
2.6576,0.662841,1.35446,1.02578
1.52867,1.22631,0.60161,0.892982
0.401662,1.74272,0.504716,0.72232
0.138687,1.08771,0.591811,1.03096
0.685644,0.607917,1.05941,1.00243
0.922826,1.79709,0.958418,1.03238
1.21682,1.48702,1.22201,0.908882
0.243457,0.647922,0.932917,1.05076
0.167226,0.503822,1.61043,0.969946
0.603547,0.638787,1.48156,0.870964
2.02283,2.32065,1.01196,1.01487
0.363871,0.396868,0.801603,0.946593
0.310895,0.536425,0.714558,1.04173
1.58944,3.79153,0.50387,0.895214
0.0194706,1.63895,1.10291,1.01676
1.60726,2.10691,1.016,0.899605
0.640463,1.39921,1.07823,0.964531
2.76709,1.09752,1.35844,1.06493
1.81295,0.599894,0.833973,1.10675
2.11129,1.6231,0.650431,0.965715
1.04542,0.70147,0.883555,1.11805
0.292513,1.13786,0.644376,0.98514
0.963945,3.31767,0.799281,1.1011
0.459001,1.29954,1.41686,0.852329
0.422734,1.83082,1.27878,0.886616
0.344255,1.64291,0.671665,0.972284
0.567521,0.273212,1.43948,1.03359
0.864896,0.622054,0.943161,0.845542
0.166476,0.665723,1.16265,0.988108
1.34768,0.529769,0.452996,0.926741
1.82217,1.03583,0.656336,1.05313
0.267807,0.923716,1.27434,1.06688
3.54406,0.658467,1.00207,0.936165
0.934998,0.36174,1.01892,1.07689
2.52399,0.951572,1.10063,0.84117
0.276433,0.55871,0.952865,0.811951
0.399107,0.838357,0.831816,0.963933
0.464324,0.882008,0.693108,0.956552
1.03735,0.907077,1.15221,0.767681
0.274229,0.328944,0.808837,0.898508
0.349933,0.746322,1.27009,1.11505
3.11594,1.52131,0.773365,1.06867
0.804272,0.566157,0.688164,1.20931
1.78129,0.308521,0.894317,0.996477
0.0423293,1.06001,1.28877,1.01739
0.537929,0.762158,0.748468,0.958615
0.185826,1.25392,1.16309,0.907358
0.0360864,0.637129,0.832499,1.00458
0.269546,0.668371,0.743269,0.926347
0.195242,0.491039,1.03832,1.19461
0.452398,0.767417,1.05299,1.07311
0.12713,2.30764,0.876191,0.940704
2.25759,1.34768,0.518974,0.99364
0.395824,0.884889,1.09188,1.01251
2.31135,0.397395,1.07088,0.932821
0.409541,0.650358,2.06854,1.00613
0.28955,1.12648,0.720211,1.03912
0.222099,0.778059,0.917997,0.977643
0.290993,0.471384,0.869226,1.04003
0.496668,0.467604,0.83401,0.840533
0.387365,0.12271,0.526877,1.01219
0.798972,0.679533,1.03225,1.25023
0.389318,0.452941,0.973785,0.905673
0.756413,0.815019,1.36621,0.98375
0.0236395,1.62554,1.8031,0.964829
1.50138,0.773098,0.77937,0.934202
2.43849,0.673615,1.33487,1.06558
4.07302,2.71931,1.07432,0.957858
0.630123,0.965083,0.705387,0.99913
0.963528,1.27489,0.522182,1.05243
4.33898,1.31803,0.737158,0.970037
2.87512,1.43083,0.674747,0.991478
0.0906472,0.924921,0.956441,0.979618
1.42198,1.21636,0.857316,1.0003
0.0521878,0.65367,0.808412,1.02596
0.3141,0.31132,0.937833,0.89447
3.41808,0.806429,0.820114,0.92019
2.65115,1.08033,1.19947,1.04163
0.126935,0.681437,1.01605,1.04007
0.421842,1.36074,1.13592,0.917865
0.770739,2.17657,0.694236,1.06039
0.0666191,0.477276,0.716255,0.914705
0.0555907,1.36356,0.966186,0.840436
0.0438417,0.533693,1.93627,0.993634
2.09503,2.36285,0.534081,0.868409
0.595787,0.473089,0.893586,0.88408
1.20884,0.117068,0.6411,0.801775
0.0647705,1.85649,1.17424,1.00865
0.9495,0.321663,0.867408,0.932503
1.03656,0.458977,0.780461,0.987508
1.67045,0.726529,0.530182,1.10433
2.52497,0.547995,0.68617,0.997461
1.02336,1.20528,0.502992,0.764821
0.422293,0.43929,0.526598,1.06383
1.15805,0.697629,0.971318,1.07011
0.306305,0.236356,0.731084,0.983857
2.16908,0.455348,0.558184,0.977623
1.08316,1.39734,0.592859,0.956981
1.32748,0.547773,1.28163,1.03857
0.908363,0.325023,0.789807,1.06055
1.55911,0.166182,0.712598,1.08289
0.312718,0.25388,1.51567,0.924116
0.659962,0.542304,1.01636,1.11228
0.81698,0.885154,0.866979,1.01045
0.078746,0.858311,0.935427,1.10244
0.0562174,1.41744,0.559825,0.899216
0.192483,1.2303,0.850552,1.05178
0.444266,0.638468,1.20492,1.23989
0.30711,0.99692,0.991497,0.940454
1.05933,0.36419,0.945904,1.02819
0.208621,0.732764,0.976082,1.0518
0.227268,2.29658,0.758095,1.05999
0.0813993,1.06069,0.547868,0.979846
0.807129,2.00954,0.520357,0.900952
0.546262,0.752799,1.09996,1.17485
0.347835,0.783728,1.68189,0.879067
1.30605,0.565521,1.77502,0.807683
3.383,1.98996,0.880423,0.963134
0.144282,0.677049,2.06154,0.855353
1.04423,0.769955,1.10803,1.07623
1.14789,1.00482,0.97872,1.15574
3.09667,2.03853,1.34995,1.10853
0.254392,0.714999,0.953956,1.3145
0.143958,0.477753,1.02179,0.985277
