0.309672,1.99406,0.687213,1.07644
0.258398,0.767367,1.06583,0.994628
1.42011,0.971935,1.07442,1.04963
0.523129,2.64144,0.979159,1.03243
3.92905,2.21675,0.766539,0.809025
0.147583,1.41952,1.53282,0.853689
1.40086,0.646997,0.964443,0.976148
0.333535,0.852306,0.817391,0.914008
0.266271,1.95145,1.65247,0.891931
0.211241,0.355832,0.951057,1.06402
1.23068,0.556745,0.926348,1.0937
0.868856,0.849305,1.00288,1.02682
0.633966,2.4817,0.844201,1.02401
2.79928,0.797957,1.31683,0.944324
1.06485,0.270197,1.06285,0.915202
3.32512,1.51028,0.491045,0.943017
0.789728,1.04265,0.573814,0.94244
3.2931,0.827174,0.805074,0.808599
0.637156,0.0863367,1.04033,1.07924
0.526094,0.77825,1.08841,1.01421
0.184186,1.02894,1.17046,0.992305
1.78221,2.39869,1.14426,1.03697
0.613049,0.331803,0.837324,0.98708
0.0614066,0.403026,1.03282,0.924395
0.44437,0.305324,0.752643,1.06452
0.725104,0.400066,0.994318,1.09027
0.141023,0.928468,0.656221,1.00627
0.849701,0.365607,0.858593,0.934082
0.387761,0.488964,0.93201,0.918303
0.410859,1.10702,1.19379,0.99705
4.99839,1.1107,0.73878,0.946899
0.768293,0.819262,0.65769,1.07006
0.229382,0.259222,1.07835,0.87827
0.0640685,1.26347,0.708802,0.938735
1.20313,1.10328,0.869107,1.01839
1.7863,0.406075,0.731606,1.03652
1.2592,0.812012,1.32087,1.09556
1.13746,0.790646,0.695762,1.08645
0.332637,2.81764,1.14493,1.07625
0.589274,0.41155,0.866081,1.12402
1.4604,1.15341,0.545577,1.04839
0.645548,2.09314,1.05685,1.08503
0.520498,0.270175,1.09588,0.901615
0.815458,0.804235,1.31977,1.27346
1.67172,0.730138,0.414621,0.879168
0.974871,0.385387,0.903233,1.02132
0.826742,1.19335,1.1538,1.02508
0.993121,0.950168,1.89823,0.885521
0.0204507,0.813364,0.956804,1.0407
0.239653,1.70377,0.894698,1.11504
2.41015,1.96212,0.685984,1.06231
0.385367,0.668965,1.26495,1.09401
1.51885,0.711473,0.919314,0.9871
2.14471,0.383495,0.867085,0.923418
0.518484,0.716209,0.733755,1.03694
1.79517,0.757077,0.769864,1.00973
0.249704,1.04499,1.28345,0.899714
0.49021,2.23953,1.25451,1.15624
0.168964,1.40021,1.18583,0.899802
1.62663,0.431715,0.929947,1.21294
1.11569,0.655789,1.00846,1.0379
0.0101902,1.73294,0.642961,0.988814
0.898813,1.29278,0.801294,1.02582
1.56809,0.290129,0.554737,0.908237
1.09968,0.110956,0.343089,1.06326
4.59321,0.232394,1.13577,1.14063
8.20281e-05,0.289764,1.18714,0.992011
1.08993,1.32671,0.985712,0.86745
0.66823,1.36045,1.02862,1.14732
0.601491,0.255825,0.97071,0.971723
0.244467,0.393831,0.79012,0.976851
0.642558,0.593168,0.826945,0.997154
0.386987,0.572865,0.717695,1.01417
0.0443055,0.762512,1.22435,1.00555
0.724744,3.25575,0.968408,0.931437
0.366496,0.796825,1.08188,1.26349
0.39007,3.60705,0.863354,0.914484
1.43865,0.756314,1.11561,0.990326
0.918671,0.183144,0.78755,0.933386
0.278915,3.03461,0.83838,1.12319
0.626988,0.274388,1.4147,0.963345
1.19793,0.418679,0.60784,0.946548
2.07499,0.0497162,0.907453,1.16891
1.78509,1.34541,0.937389,0.870006
2.68194,0.636804,1.46568,0.876975
0.967428,0.993029,1.1902,1.06887
0.151809,2.09771,1.10734,1.08372
0.147401,0.722827,0.498443,1.12779
0.489441,0.732177,1.33985,0.967398
2.79642,1.62612,1.11277,0.91958
0.127383,1.11792,0.561723,1.15472
0.894103,0.935913,1.20925,0.935321
0.051346,0.738471,0.791179,0.925771
0.578045,0.0674817,1.16569,0.939562
2.14246,0.318374,0.63537,1.12363
2.86856,0.683218,1.19278,1.05792
1.33239,0.217944,0.828663,1.05051
1.12074,0.444264,0.792896,1.12129
1.50556,0.447049,1.32126,1.07435
3.1479,2.34452,0.971053,0.997121
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
